"id","name","sex","height","wheight","team","id_country"
64662,"Ella Nelson","F","169","58","Australia",13
64663,"Herman Gordon  Nelson","M","183","77","United States",238
64664,"Jacqueline Mary  Nelson","F",,,"New Zealand",157
64665,"John Maurer Nelson","M","178","66","United States",238
64666,"Karen Nelson","F","165","52","Canada",41
64667,"Katherine O'Donnell  Nelson (-Nack)","F",,,"United States",238
64668,"Lawrence Douglas  Nelson","M",,,"United States",238
64669,"Lars Fredrik Nelson","M","180","77","Sweden",215
64670,"Lianne McLellan Nelson-Bennion","F","177","68","United States",238
64671,"Lyle Barber Nelson","M","188","84","United States",238
64672,"Lynn Marie Nelson","F","176","57","United States",238
64673,"Martha Nelson (-Grant)","F","170","51","Canada",41
64674,"Scott Anthony Murray Nelson","M","186","76","New Zealand",157
64675,"Tasha Marie Nelson","F","171","68","United States",238
64676,"Anthony  Nelson","M","183","79","Canada",41
64677,"Van Arthur Nelson","M","178","61","United States",238
64678,"Carla Nelte","F","171","60","Germany",87
64679,"Dmitry Vladislavovich Nelyubin","M","177","70","Soviet Union",
64680,"Vladislav Viktorovich Nelyubin","M","174","71","Soviet Union",
64681,"Germain Nelzy","M","181","73","France",80
64682,"Safaa Ali Nema","M","170","90","Iraq",109
64683,"Olena Mykolavna Nemashkalo (Kuznietsova-)","F","168","62","Soviet Union",
64684,"Zahra Nemati","F","176","60","Iran",108
64685,"Yuliya Aleksandrovna Nemaya (-Liteykina)","F","166","65","Russia",181
64686,"Andriy Nemchaninov","M","188","105","Unified Team",
64687,"Sergey Lvovich Nemchinov","M","183","91","Russia",181
64688,"Eva Nmcov","F","187","75","Czechoslovakia",
64689,"Jiina Nmcov-Voboilov","F","175","82","Czechoslovakia",
64690,"Zsolt Nemcsik","M","188","88","Hungary",104
64691,"Josef Nmec","M","187","89","Czechoslovakia",
64692,"Martina Nemec","F","171","62","Austria",14
64693,"Michael Nemec","M",,,"Austria",14
64694,"Petr Nmec","M","173","73","Czechoslovakia",
64695,"Ursula Nemec (-Koll)","F",,,"Austria",14
64696,"Zdenk Nmec","M","186","95","Czechoslovakia",
64697,"Bohumil Nmeek","M","175","63","Czechoslovakia",
64698,"Kroly Nmedi","M","176","63","Hungary",104
64699,"Dovydas Nemeraviius","M","193","98","Lithuania",130
64700,"Zoltn Nemere","M","185","90","Hungary",104
64701,"Gbor Nemes","M","198","100","Hungary",104
64702,"Olga Nemes","F","163","53","West Germany",
64703,"Viktor Neme","M","170","75","Serbia",197
64704,"rpd Nemessnyi","M","172","90","Hungary",104
64705,"gnes Nmeth","F","185","73","Hungary",104
64706,"Enik Nmeth","F","183","65","Hungary",104
64707,"Ferenc Nmeth","M","181","71","Hungary",104
64708,"Helga Nmeth","F","177","64","Hungary",104
64709,"Kroly Nmeth","M","175","81","Hungary",104
64710,"Lszl Nmeth","M","182","108","Hungary",104
64711,"Mikls Nmeth","M","193","95","Hungary",104
64712,"Robert Nemeth","M","189","70","Austria",14
64713,"Roland Nmeth","M","169","80","Hungary",104
64714,"Sndor Nmeth","M","170","57","Hungary",104
64715,"Zsanett Nmeth","F","175","78","Hungary",104
64716,"Zsolt Nmeth","M","190","110","Hungary",104
64717,"Erzsbet Nmeth-Csajbk","F","172","69","Hungary",104
64718,"Emese Nemeth-Hunyady (-Jrvinen)","F","167","65","Hungary",104
64719,"Angla Nmeth-Rnky","F","176","75","Hungary",104
64720,"Jolana Nmethov (-Domnyov)","F","168","65","Czechoslovakia",
64721,"Marianna Nmethov-Krajrov","F","154","49","Czechoslovakia",
64722,"Ivan Nmethy","M","178","75","Czechoslovakia",
64723,"Aleksandra Nemich","F","168","46","Kazakhstan",118
64724,"Yekaterina Nemich","F","169","50","Kazakhstan",118
64725,"Nami Nemoto","F","162","58","Japan",115
64726,"Seiji Nemoto","M","171","68","Japan",115
64727,"Aleksey Yuryevich Nemov","M","174","75","Russia",181
64728,"Haley Nicole Nemra","F","168","59","Marshall Islands",
64729,"Vladimir Konstantinovich Nemshilov","M","180","72","Soviet Union",
64730,"Anita Nemtin","F",,,"Hungary",104
64731,"Cristinel Cornel Nemoc","M","198","97","Romania",180
64732,"Sergey Vasilyevich Nemtsanov","M","168","56","Soviet Union",
64733,"Anatoly Mikhaylovich Nemtyryov","M","187","84","Soviet Union",
64734,"Zdenk Nenadl","M","191","99","Czechoslovakia",
64735,"Milan Nenadi","M","176","78","Yugoslavia",220
64736,"Velibor Nenadi","M","190","87","Yugoslavia",220
64737,"Andrea Nencini","M","193","86","Italy",113
64738,"Maybyner Nen","M","211","113","Brazil",31
64739,"Elissandra Regina  Cavalcanti","F","158","54","Brazil",31
64740,"Christian Nenepath","M","168","58","Indonesia",107
64741,"Vilma Pegado Nenganga","F","170","59","Angola",6
64742,"Jos Orbein Nennger Rodrguez","M","194","89","Cuba",57
64743,"Gerhard Nenning","M","174","79","Austria",14
64744,"Milcho Nenov","M",,,"Bulgaria",35
64745,"Stanimir Nenov","M","175","63","Bulgaria",35
64746,"Stayko Nenov","M","170","64","Bulgaria",35
64747,"Carsten Nentwig","M","189","90","Austria-2",14
64748,"Anne-Marie Gustafsdotter Nenzell","F","165","55","Sweden",215
64749,"Mirko Giacomo Nenzi","M","175","75","Italy",113
64750,"Neo Jie Shi","F","168","50","Singapore",
64751,"Sotiria Neofytou","F","165","60","Cyprus",59
64752,"Filip Nepejchal","M","177","70","Czech Republic",60
64753,"Ondrej Nepela","M","175","70","Czechoslovakia",
64754,"Karel Nepomuck","M","173","71","Czechoslovakia",
64755,"Nelia Ihorivna Neporadna","F","156","40","Ukraine",232
64756,"Uwe Nepp","M","187","70","West Germany",
64757,"Axel Nepraunik","M","174","67","Austria",14
64758,"Ivan Nikolayevich Nepryayev","M","189","85","Russia",181
64759,"Herlof Aasmund  Nerdal","M",,,"Australia",13
64760,"Erik Nerell","M","170","70","Norway",164
64761,"Torger Nergrd","M","179","85","Norway",164
64762,"Petra Nerger","F","173","62","Germany",87
64763,"Nergin Enkhbat","M","174","60","Mongolia",146
64764,"Nergin Tmennast","M",,,"Mongolia",146
64765,"Jos Socorro Neri Valenzuela","M","173","62","Mexico",143
64766,"Goran Neri","M",,,"Yugoslavia",220
64767,"Stefanie  Nerius","F","178","72","Germany",87
64768,"Manfred Nerlinger","M","182","148","West Germany",
64769,"Bernhard Nermerich","M","180","59","West Germany",
64770,"Zlatislava Vladimirovna Nersesyan","F","166","48","Belarus",20
64771,"Arsen Nersisyan","M","179","79","Armenia",11
64772,"Richard David Nerurkar","M","178","64","Great Britain",234
64773,"Youssef Ali Ahmed Nesaif Nesaif Boukhamas","M","192","100","Bahrain",17
64774,"Ahmad Nesar","M","164","51","Afghanistan",1
64775,"Joan E. Nesbit (-Mabe)","F","155","45","United States",238
64776,"Christine Margaret Nesbitt","F","171","68","Canada",41
64777,"Stephanie Nesbitt","F","165","52","United States",238
64778,"Rudo Neshamba","F","164","53","Zimbabwe",248
64779,"Kolyo Neshev","M","187","90","Bulgaria",35
64780,"Patricia Neske (-Barone)","F","158","55","Germany",87
64781,"Mauro Nespoli","M","181","78","Italy",113
64782,"Dagfinn Arthur Ness","M","165","60","Norway",164
64783,"Natalie Nessler","F","171","68","Germany",87
64784,"June Annika Nessvold (-Fridh)","F",,,"Sweden",215
64785,"Alessandro Nesta","M","187","79","Italy",113
64786,"Brd Magnus Nesteng","M","183","80","Norway",164
64787,"Lada Stanislavivna Nesterenko","F","161","53","Ukraine",232
64788,"Maksim Sergeyevich Nesterenko","M","193","82","Belarus",20
64789,"Mykyta Vasylovych Nesterenko","M","208","120","Ukraine",232
64790,"Yekaterina Nesterenko","F","164","58","Russia",181
64791,"Yuliya Viktorovna Nesterenko (Bartsevich-)","F","176","62","Belarus",20
64792,"Yury Nesterov","M",,,"Soviet Union",
64793,"Yury Igorevich Nesterov","M","206","114","Soviet Union",
64794,"Margarita Nikolayevna Nesterova","F","168","56","Russia",181
64795,"Tetiana Nesterova (-Svetlychna)","F",,,"Ukraine",232
64796,"Alice Nesti","F","180","72","Italy",113
64797,"Josef Netick","M","187","84","Czechoslovakia",
64798,"Christine Nestler (Sldner-)","F","161","60","Germany",87
64799,"Elisabeth  Nestler","F","165","52","Austria",14
64800,"Ute Nestler","F","166","54","East Germany",
64801,"Daniel Mark Nestor","M","191","87","Canada",41
64802,"Maguy Nestoret (-Ontanon)","F","166","55","France",80
64803,"Sao Nestorov","M","173","85","Macedonia",220
64804,"Mikhail Valeryevich Nestruyev","M","174","61","Russia",181
64805,"Anthony Conrad Nesty","M","180","78","Suriname",213
64806,"Hana Nesvadbov","F","162","56","Czechoslovakia",
64807,"Stephen Jeffrey Netburn","M","189","82","United States",238
64808,"Valerian Netedu","M","175","77","Romania",180
64809,"Mariya Vyacheslavovna Netesova","F","174","50","Russia",181
64810,"Acer Gary Nethercott","M","174","55","Great Britain",234
64811,"Shirley A. Netherway (-Parker)","F","170","60","Great Britain",234
64812,"Jos Ferreira Neto","M","173","73","Brazil",31
64813,"Norberto Murara Neto","M","191","83","Brazil",31
64814,"Anica Manuel Joo Neto","F","181","77","Angola",6
64815,"Francisco Neto","M","172","70","Portugal",175
64816,"Franco Jos Vieira Neto","M","192","93","Brazil-1",31
64817,"Joo Neto","M",,,"Angola",6
64818,"Joo Andr Pinto Neto","M","175","81","Portugal",175
64819,"Julio Henriques Neto","M","164","52","Brazil",31
64820,"Liliana Estefania Neto","F","166","57","Angola",6
64821,"Jan Netopilk","M","171","70","Czechoslovakia",
64822,"Ivan Georgiev Netov","M","168","68","Bulgaria",35
64823,"Peter Nettekoven","M","174","78","West Germany",
64824,"Claude Netter","M","177","75","France",80
64825,"Mildrette Netter (-Bell, -Graves)","F","158","51","United States",238
64826,"Christabel Nettey","F","162","57","Canada",41
64827,"Miloslav Netuil","M","172","63","Czechoslovakia",
64828,"Wolf-Rdiger Netz","M","172","67","East Germany",
64829,"Conradign Netzer","M","182","88","Switzerland",216
64830,"Erika Netzer","F",,,"Austria",14
64831,"Stefan Netzle","M","186","82","Switzerland",216
64832,"Bianca Jane Netzler","F",,,"Samoa",191
64833,"Bianca Maree Netzler","F","163","62","Australia",13
64834,"Heike Neu","F","178","78","West Germany",
64835,"Hein-Direck Neu","M","197","128","West Germany",
64836,"Dagmar Neubauer (Rbsam-)","F","170","58","East Germany",
64837,"Martina Neubauer","F","173","58","Austria",14
64838,"Roger Neubauer","M","192","100","France",80
64839,"Georg Neuber","M","172","73","Germany",87
64840,"Janko Neuber","M","180","70","Germany",87
64841,"Jana Neubert","F","167","50","Germany",87
64842,"Klaus-Dieter Neubert","M","169","52","East Germany",
64843,"Ramona Neubert (Ghler-, -Raulf)","F","174","64","East Germany",
64844,"Gnter Neuburger","M","176","83","West Germany-1",
64845,"Lisa Neuburger","F","170","59","United States Virgin Islands",237
64846,"Baobo Neuendorf-Duaba","M","175","68","Papua New Guinea",169
64847,"Dieter Neuendorf","M","172","70","Germany",87
64848,"Elisabeth Neuenschwander (-Oberholzer)","F","165","51","Switzerland",216
64849,"Katrin Neuenschwander","F","166","64","Switzerland",216
64850,"Maja Doris Neuenschwander","F","168","53","Switzerland",216
64851,"Philipp Neuenschwander","M","189","91","Switzerland",216
64852,"Kevin Neufeld","M","186","90","Canada",41
64853,"Edward Dosa-Wea  Neufville","M","186","83","Liberia",127
64854,"Marilyn Fay Neufville","F","165","55","Jamaica",114
64855,"Arnd Neuhaus","M","202","100","Germany",87
64856,"Hans-Peter Neuhaus","M","187","76","West Germany",
64857,"Selma Neuhaus","F","164","44","Germany",87
64858,"Sabrina Neukamp (-Richter)","F","173","67","Germany",87
64859,"Christine Neuland","F","178","61","Canada",41
64860,"Hans-Joachim  Neuling","M","189","83","Germany",87
64861,"Hans-Jrgen Neumaier-Bauer","M","175","70","Germany",87
64862,"Gottlieb Neumair","M","169","65","Germany",87
64863,"Peter Neumair","M","180","85","West Germany",
64864,"Annett Neumann","F","170","65","Germany",87
64865,"Kazimierz Klemens Neumann","M","181","84","Poland",174
64866,"Klaus Neumann","M","180","80","East Germany",
64867,"Marco Neumann","M","198","94","Germany",87
64868,"Nadine Bernadette Neumann","F","166","58","Australia",13
64869,"Robin Neumann","F","173","63","Netherlands",155
64870,"Kateina Neumannov","F","175","67","Czechoslovakia",
64871,"Michael Neumayer","M","180","60","Germany",87
64872,"Alexander Neumller","M","190","130","Austria",14
64873,"Daniela Neunast","F","158","45","East Germany",
64874,"Angelika Neuner","F","172","64","Austria",14
64875,"Doris Neuner","F","174","61","Austria",14
64876,"Magdalena Neuner (-Holzer)","F","166","58","Germany",87
64877,"Reinhard Neuner","M","183","81","Austria",14
64878,"Gudrun Neunteufel","F","166","56","Austria",14
64879,"Hubert Neuper","M","176","68","Austria",14
64880,"Uwe Neupert","M","188","100","East Germany",
64881,"Christian Neureuther","M","178","66","West Germany",
64882,"Felix Neureuther","M","184","87","Germany",87
64883,"Gnther Neureuther","M","186","95","West Germany",
64884,"Gunnar Otto Neuriesser","M","170","67","Sweden",215
64885,"Peter Neusel","M","193","94","Germany",87
64886,"Kiley Neushul","F","173","65","United States",238
64887,"Jrme Neuville","M","192","85","France",80
64888,"Laurent Neuville","M","194","80","France",80
64889,"Tassilo Neuwirth","M",,,"Austria",14
64890,"Juan Carlos Nevado Gonzlez","M","171","74","Germany",87
64891,"Pauli Lauri Nevala","M","177","83","Finland",79
64892,"Frida Margareta Nevalainen","F","165","64","Sweden",215
64893,"Mira Nevansuu-Suhonen","F","152","58","Finland",79
64894,"Mitja Neveny","M","183","70","Slovenia",203
64895,"Jan Nevens","M","172","58","Belgium",21
64896,"Marc Nevens","M","187","79","Belgium",21
64897,"Stanislav Anatolyevich Neverovsky","M","190","80","Belarus",20
64898,"Diana Pereira Neves","F","158","63","Portugal",175
64899,"Joo Carlos Carvalho das Neves","M","170","60","Portugal",175
64900,"Leandro Vissotto Neves","M","212","97","Brazil",31
64901,"Sandra Isabel Cabral Neves","F","163","57","Portugal",175
64902,"Thiago Neves Augusto","M","182","70","Brazil",31
64903,"Vnia Soares Neves","F","171","61","Portugal",175
64904,"Roberto Cludio Leitao Neves Filho","M","181","89","Brazil",31
64905,"Larissa Nevierov","F","177","70","Italy",113
64906,"Mary Elizabeth Nevill","F","158","58","Great Britain",234
64907,"David Neville","M","193","77","United States",238
64908,"Joseph Martin  Neville","M","175","70","Great Britain",234
64909,"John Joseph  Nevin","M","170","54","Ireland",110
64910,"Phillip Joseph  Nevin","M","188","84","United States",238
64911,"Yelena Vladimirovna Nevmerzhitskaya-Danilyuk","F","164","58","Belarus",20
64912,"Dmitry Vladimirovich Nevmerzhitsky","M","184","77","Russia",181
64913,"Gal Nevo","M","178","78","Israel",112
64914,"Andrey Igorevich Nevzorov","M","184","78","Kazakhstan",118
64915,"Vladimir Mikhaylovich Nevzorov","M","174","73","Soviet Union",
64916,"Maureen New","F","170","59","Canada",41
64917,"Paul Newallo","M","180","80","Trinidad and Tobago",225
64918,"Anne Jessica Newberry-Ransehousen","F","169","52","United States",238
64919,"Robert Frederick Newbery","M","174","70","Australia",13
64920,"Stephen Newbold","M","191","82","Bahamas",16
64921,"Scott Newcomb","M","190","85","Australia",13
64922,"Simon Harvey Newcombe","M","188","81","Australia",13
64923,"Brent Newdick","M","186","90","New Zealand",157
64924,"Emanuel de Victor Newdon","M","192","82","Brazil",31
64925,"Andrew Kelley  Newell","M","178","71","United States",238
64926,"Anicka Newell","F","175","64","Canada",41
64927,"William  Newell","M","188","70","United States",238
64928,"Frederick Vaughn  Newhouse","M","175","68","United States",238
64929,"Ian Newhouse","M","178","70","Canada",41
64930,"Scott Newkirk","M","182","72","United States Virgin Islands",237
64931,"Steven Newkirk","M",,,"United States Virgin Islands",237
64932,"Peter Newlands","M","183","74","Great Britain",234
64933,"Bradley  Newley","M","199","88","Australia",13
64934,"Brett Patrick Newlin","M","206","102","United States",238
64935,"Alysha Newman","F","175","63","Canada",41
64936,"Daniel David Newman","M","184","90","Italy",113
64937,"Guy David Newman","M",,,"Australia",13
64938,"Jeremy P. Newman","M","175","65","Great Britain",234
64939,"Joy Ernestine Newman","F","162","52","Great Britain",234
64940,"Maxine Claire Newman","F","160","48","Great Britain",234
64941,"Patrick  Newman","M","170","55","Canada",41
64942,"Seymour Newman","M","188","73","Jamaica",114
64943,"Shelley Jean Newman (Drew-)","F","182","87","Great Britain",234
64944,"Sally Gaye Newmarch","F","176","57","Australia",13
64945,"Heather Newsham","F","172","67","Canada",41
64946,"Sandy Newsham","F","177","75","Canada",41
64947,"Brian Allen Newth","M","180","75","New Zealand",157
64948,"Christopher  Newton","M","181","69","Great Britain",234
64949,"Gary Basil Newton","M","183","84","United States",238
64950,"George Newton","M","165","67","Great Britain",234
64951,"Gregory Michael  Newton","M","211","113","Canada",41
64952,"Michael Douglas  Newton","M","175","70","United States",238
64953,"Peter Andrew Newton","M","190","86","United States",238
64954,"Robert Alan  Newton","M","190","85","Great Britain",234
64955,"Ren Neyer","M","172","70","Switzerland",216
64956,"Rachel Neylan","F","169","52","Australia",13
64957,"Neymar da Silva Santos Jnior","M","174","64","Brazil",31
64958,"Carlos Neyra","M",,,"Chile",45
64959,"Bojan Neziri","M","182","73","Serbia and Montenegro",
64960,"Nooralotta Maria Neziri","F","173","63","Finland",79
64961,"Serge Charles N'Gal","M","176","68","Cameroon",40
64962,"N'Gama","M","167","68","Cote d'Ivoire",61
64963,"Earvin N'Gapeth","M","194","101","France",80
64964,"ric N'Gapeth","M","186","82","France",80
64965,"Ndjibu N'Golomingi","M","175","77","Congo (Kinshasa)",63
64966,"Khady Yacine N'Gom","F","180","68","Senegal",196
64967,"Oumar N'Gom","M",,"82","Senegal",196
64968,"Claude N'Goran","M","190","82","Cote d'Ivoire",61
64969,"Clment N'Goran","M","177","88","Cote d'Ivoire",61
64970,"Jean-Etienne Antoine N'Gossan","M","173","65","Cote d'Ivoire",61
64971,"Nsuda Patricia N'Goy Benga","F","175","67","Congo (Kinshasa)",63
64972,"Elsa N'Guessan","F","181","69","France",80
64973,"Jean Claude N'Guessan","M",,,"Cote d'Ivoire",61
64974,"Timothey N'Guessan","M","186","105","France",80
64975,"Firmin N'Guia","M","180","80","Cote d'Ivoire",61
64976,"Ling Kai Amanda Ng","F","170","58","Singapore",
64977,"Ka Long  Ng","M","181","70","Hong Kong",47
64978,"Ng Chiu Fan","M","174","86","Hong Kong",47
64979,"Wing Biu  Ng","M","173","59","Hong Kong",47
64980,"Gar Loc  Ng","F","168","62","Hong Kong",47
64981,"Ng Hin Wan","M","177","65","Hong Kong",47
64982,"Gideon Joseph  Ng","M","172","62","Canada",41
