"id","name","sex","height","wheight","team","id_country"
40610,"Gerardo Jos Juregui","M","169","72","Argentina",10
40611,"Jean-Denis Jaussaud","M",,,"France",80
40612,"Ibrahim Javadi Pour","M","160","54","Iran",108
40613,"Alica Javadov (-Checov)","F","183","64","Slovakia",202
40614,"Hrachik Javakhyan","M","178","63","Armenia",11
40615,"Ahad Javan Saleh","M","169","62","Iran",108
40616,"Arto Kalevi Javanainen","M","183","82","Finland",79
40617,"Muhammad Javed","M","167","58","Pakistan",166
40618,"Jessica Javelet","F","168","64","United States",238
40619,"Mahsa Javer","F","173","62","Iran",108
40620,"Monique Alicia Javer","F","177","64","Great Britain",234
40621,"Mark Pinlli Javier","M","180","50","Philippines",172
40622,"Borut Javornik","M","183","76","Slovenia",203
40623,"Helena Javornik","F","162","53","Slovenia",203
40624,"Robertas Javtokas","M","211","117","Lithuania",130
40625,"Ali Abdul Zhawa Jawad","M","160","57","Iraq",109
40626,"Sameer Ahmad Jawdat","M","179","75","Saudi Arabia",195
40627,"Youssef Ahmad Jawdat","M",,,"Saudi Arabia",195
40628,"Jabou Jawo","F","155","55","Gambia",85
40629,"Daniela Jaworska (Tarkowska-)","F","164","63","Poland",174
40630,"Jakub Jaworski","M","178","69","Poland",174
40631,"Robert Jaworski","M","183","84","Philippines",172
40632,"Kashif Jawwad","M","175","76","Pakistan",166
40633,"Allan Louis Neville Jay","M","175","80","Great Britain",234
40634,"Deborah Jay","F","165","61","Great Britain",234
40635,"Renaud Jay","M","174","72","France",80
40636,"Vincent Nicolas Jay","M","182","73","France",80
40637,"Valdivel Jayalakshmi","F","172","67","India",106
40638,"Kameradin Susanthika Jayasinghe","F","168","62","Sri Lanka",210
40639,"Thilini Sunari Jayasinghe","F","164","56","Sri Lanka",210
40640,"Carlos Alberto Borges Jayme","M","190","90","Brazil",31
40641,"Csar R. Jayme","M","166","55","Philippines",172
40642,"Travis Jayner","M","185","75","United States",238
40643,"Ravivimal Jaywardene","M","180","62","Sri Lanka",210
40644,"Mohamed Jazaeri","M",,,"Syria",217
40645,"Janez Jazbec","M","181","83","Slovenia",203
40646,"Erik Alexander Jazet","M","196","86","Netherlands",155
40647,"Malek Al-Jaziri","M","185","82","Tunisia",226
40648,"Arsenio Larosa Jazmin","M","180","68","Philippines",172
40649,"Michel Jazy","M","175","65","France",80
40650,"Marcin Stanisaw Jaocha","M","178","78","Poland",174
40651,"Mohamed Jbour","M","170","80","Jordan",117
40652,"Je Seong-Tae","M","178","71","South Korea",178
40653,"Wendy J. Jeal (-McDonnell)","F","165","63","Great Britain",234
40654,"Caleb Jean","M",,,"Haiti",100
40655,"Mulern Jean","F",,,"Haiti",100
40656,"Olivier Jean","M","188","83","Canada",41
40657,"Ange Mercie Jean Baptiste","F","160","57","Haiti",100
40658,"Valrie Jean-Charles (-Philibert)","F","169","56","France",80
40659,"Jimmy Jean-Joseph","M","181","64","France",80
40660,"Ivan Jean-Marie","M","185","67","Saint Lucia",187
40661,"Marie-Josephe Jean-Pierre","F",,,"Mauritius",141
40662,"Claude Jean-Prost","M",,,"France",80
40663,"Nicolas Jean-Prost","M","177","64","France",80
40664,"Franois Jeanne","M","180","76","France",80
40665,"Roland Jeannerod","M","185","78","France",80
40666,"Fabrice Jeannet","M","193","85","France",80
40667,"Guillaume Jeannet","M","187","85","France",80
40668,"Jrme Jeannet","M","190","85","France",80
40669,"Sandy Jeannin","M","180","82","Switzerland",216
40670,"Philippe Jeannol","M","184","73","France",80
40671,"Ccile Jeanson (-Fazan)","F","173","62","France",80
40672,"Genevive Jeanson","F","165","50","Canada",41
40673,"Jean Anne Jeavons","F","167","57","Great Britain",234
40674,"Abdel Jebahi","M","180","60","France",80
40675,"Imbert Maurits Jebbink","M","179","72","Netherlands",155
40676,"Yassine Jebbour","M","176","70","Morocco",149
40677,"Philister Jebet Sang Kitur","F","185","70","Kenya",119
40678,"Ruth Jebet","F","162","51","Bahrain",17
40679,"Petra Jebram (-Berchtold)","F","164","55","West Germany",
40680,"Hamzah Hussein Jebur","M","184","80","Iraq",109
40681,"Roman Jemnek","M","186","85","Czechoslovakia",
40682,"Mohamed Al-Jedidi","M","175","73","Tunisia",226
40683,"Ji Jedlika","M","187","81","Czech Republic",60
40684,"Ryszard Grzegorz Jedliski","M","180","78","Poland",174
40685,"Mariusz Jdra","M","176","105","Poland",174
40686,"Daniel Jdraszko","M","192","92","Poland",174
40687,"Danuta Jdrejek (-Panasiuk)","F","165","56","Poland",174
40688,"Tomasz Jdrusik","M","173","71","Poland",174
40689,"Dorota Jdrusiska (Dydo-)","F","168","55","Poland",174
40690,"Marcin Jdrusiski","M","188","74","Poland",174
40691,"Otylia Jdrzejczak","F","187","73","Poland",174
40692,"Wadysaw Jdrzejewski","M","188","95","Poland",174
40693,"Cezary Wiesaw Jdrzycki","M","189","90","Poland",174
40694,"Shamuganathan Jeevajothy","M","175","64","Malaysia",134
40695,"Richard Edward Jefferies","M","190","100","Great Britain",234
40696,"Simon H. Jefferies","M","170","50","Great Britain",234
40697,"Joshua Jefferis","M","155",,"Australia",13
40698,"Vaughn Fraser Jefferis","M","177","70","New Zealand",157
40699,"Jaime Jefferson Guilarte","M","187","75","Cuba",57
40700,"Richard Allen Jefferson","M","203","102","United States",238
40701,"Thomas Theodore Jefferson","M","183","75","United States",238
40702,"Gordon George Jeffery","M","184","80","Australia",13
40703,"Robin Jeffery","M","187","82","Australia",13
40704,"Edward Barrymore Jefferys","M","178","71","South Africa",206
40705,"Lauren Jeffrey","F","170","60","Great Britain",234
40706,"Patrick S. Jeffrey","M","168","68","United States",238
40707,"Rhiannon  Jeffrey","F","182","76","United States",238
40708,"Chris Jeffries","M","189","77","Canada",41
40709,"Tony David Jeffries (Bryce-)","M","188","81","Great Britain",234
40710,"Toni Maree Jeffs (-Evans)","F","175",,"New Zealand",157
40711,"Vera Jeftimijades (-Jobst)","F","158","52","Yugoslavia",220
40712,"Jegal Seong-Ryeol","M","173","70","South Korea",178
40713,"Manikavasagam  Jegathesan","M","174","61","Malaya",
40714,"Alpr Jegenys","M","184","84","Hungary",104
40715,"Milan Jeger","M","190","92","Yugoslavia",220
40716,"Giorgio Jegher","M","178","65","Italy",113
40717,"iga Jegli","M","185","80","Slovenia",203
40718,"Clemens Jehle","M","204","130","Switzerland",216
40719,"Peter Jehle","M","186","83","Switzerland",216
40720,"Robert Jehle","M","187","100","Switzerland",216
40721,"Jaroslava Jehlikov","F","167","54","Czechoslovakia",
40722,"Ursula Jeitziner (-Spielmann)","F","172","57","Switzerland",216
40723,"Lana Jkabsone","F","175","50","Latvia",124
40724,"Anete Jkabsone-ogota","F","176","73","Latvia",124
40725,"Erina Jeke","F","163","53","Zimbabwe",248
40726,"Rudolf  Jeklic","M","180","70","Germany",87
40727,"Dejan Jekovec","M",,,"Slovenia",203
40728,"Tatjana Jelaa (-Mirkovi )","F","178","85","Serbia",197
40729,"Irene Jelagat","F",,,"Kenya",119
40730,"Nesria Al-Jelassi","F","156","56","Tunisia",226
40731,"Ana Jelavi (Rado-)","F","172","63","Croatia",56
40732,"George Jelbart","M","186","75","Australia",13
40733,"Kerry P. Jelbart","M","190","93","Australia",13
40734,"James Michael  Jelbart","M","183","86","Australia",13
40735,"Ivana Jeli","F","180","72","Croatia",56
40736,"Vladimir Jeli","M",,,"Croatia",56
40737,"Lydia Casey Jele (Mashila-)","F","172","54","Botswana",29
40738,"Nicolas Jeleff","M","191","88","France",80
40739,"Eric Jelen","M","184","77","West Germany",
40740,"Maksimilijan  Jelenc","M",,,"Yugoslavia",220
40741,"Viktor Jeleni","M","203","104","Serbia and Montenegro",
40742,"Marjan Jelenko","M","177","69","Slovenia",203
40743,"Barbara Jeli (-Rui)","F","193","81","Croatia",56
40744,"Ivica Jeli","M","194","78","Yugoslavia",220
40745,"Vesna Pavijan Jeli (-Peker)","F","183","65","Croatia",56
40746,"Mohamed Naceur Jelili","M","183","85","Tunisia",226
40747,"Mounir Jelili","M","184","87","Tunisia",226
40748,"Pamela Jelimo (Chelimo)","F","175","60","Kenya",119
40749,"Antonn Jelnek","M","154","52","Czechoslovakia",
40750,"Maria Hana Jelinek (Jelnkov- -Harrington)","F","171",,"Canada-2",41
40751,"Milo Jelnek","M","170","73","Czechoslovakia",
40752,"Otto John Jelinek","M",,,"Canada-2",41
40753,"Rolf Jelinek","M","170","60","Switzerland",216
40754,"Tom Jelnek","M","175","86","Czechoslovakia",
40755,"Dorota  Jelnkov (-Hbnerov)","F","171","71","Czechoslovakia",
40756,"Micha Jeliski","M","194","89","Poland",174
40757,"Poina Jeizarova","F","155","46","Latvia",124
40758,"Martin Jellinghaus","M","187","83","West Germany",
40759,"Adil Jelloul","M","173","62","Morocco",149
40760,"Hossein Mehdi Jelodarzadeh Sedei","M","178","65","Iran",108
40761,"Gregor Jelonek","M","183","77","Canada",41
40762,"Jakub Bogdan Jelonek","M","185","67","Poland",174
40763,"Vinko Jelovac","M","208","94","Yugoslavia",220
40764,"Alexander  Jeltkov","M","178","78","Canada",41
40765,"Ana Jelui","F","165","60","Croatia",56
40766,"Yelena Jemayeva","F","174","65","Azerbaijan",15
40767,"Boo Jemc","M",,,"Yugoslavia",220
40768,"Toma Jemc","M","181","77","Yugoslavia",220
40769,"Marko Jemec","M",,,"Slovenia",203
40770,"Dezideriu Szilard Jenei","M","174","72","Romania",180
40771,"Emerich Alexandru Jenei","M","168","67","Romania",180
40772,"Istvn Jenei","M","175","80","Hungary",104
40773,"Lszl Jeney","M","181","77","Hungary",104
40774,"Alhaji Jeng","M","185","73","Sweden",215
40775,"Jeng Shwu-Zen","F","172","64","Chinese Taipei",0
40776,"Jaruwan Jenjudkarn","F","161","45","Thailand",219
40777,"Brian Jenkins","M","173","79","Great Britain",234
40778,"Charles Lamont  Jenkins, Jr.","M","186","77","United States",238
40779,"Colin Jenkins","M","188","75","Canada",41
40780,"David Wilkinson Jenkins","M",,,"United States",238
40781,"David Andrew Jenkins","M","190","82","Great Britain",234
40782,"Edward  Jenkins","M","184","96","Australia",13
40783,"Ian Roger Jenkins","M","182","77","Great Britain",234
40784,"John Jenkins","M","180","81","Great Britain",234
40785,"Julie Ann Jenkins (-Donley)","F","168","57","United States",238
40786,"Malcolm Jenkins","M","178","76","Great Britain",234
40787,"Marc Rhys Jenkins","M","178","63","Great Britain",234
40788,"Nichole  Jenkins (-Adams)","F","178","72","Canada",41
40789,"Samuel David  Jenkins","M","178","74","New Zealand",157
40790,"Sandra Jenkins (Rippel-)","F","173","59","Canada",41
40791,"Tamara Jenkins (-Christopherson)","F","175","63","United States",238
40792,"Sharon Tina  Jenkins","F",,,"New Zealand",157
40793,"Toby Jenkins","M","193","95","Australia",13
40794,"Alan Jenkinson","M","180","71","Australia",13
40795,"Natalie Jenkinson","F","176","77","Australia",13
40796,"Robert Jenkinson","M","180","75","New Zealand",157
40797,"Michelle  Jenneke","F","172","67","Australia",13
40798,"Brianne Alexandra Jenner","F","175","70","Canada",41
40799,"William Bruce (-Caitlyn Marie) Jenner","M","188","88","United States",238
40800,"Christopher Alan  Jenner","M","178","68","New Zealand",157
40801,"Elizabeth Ann Jenner (-Ewer)","F","175","65","Great Britain",234
40802,"Kate Jenner","F","158","57","Australia",13
40803,"Susan Pamela  Jenner (-Goldsworthy)","F","162","53","Great Britain",234
40804,"Lindsay Jennerich","F","165","59","Canada",41
40805,"Stephen Jenness","M","179","76","New Zealand",157
40806,"Heinz  Jenni","M","175","82","Switzerland",216
40807,"Marcel Jenni","M","180","79","Switzerland",216
40808,"Caitriona Jennings","F","163","53","Ireland",110
40809,"Gabriel  Jennings","M","181","70","United States",238
40810,"Gary Jennings","M","187","87","Great Britain",234
40811,"Graeme M. Jennings","M","172","63","Australia",13
40812,"Graham Jennings","M","180","76","Australia",13
40813,"Joanne Loraine  Jennings (-Steele)","F","174","60","Great Britain",234
40814,"Lynn A. Jennings (Hill-)","F","165","50","United States",238
40815,"Paul Douglas Jennings","M","187","85","Great Britain",234
40816,"Steven Michael  Jennings","M","170","73","United States",238
40817,"Terrence DeAndre Jennings","M","175","67","United States",238
40818,"Tim Antonius Jenniskens","M","186","72","Netherlands",155
40819,"Melissa Jennison (-Morgan)","F","167","89","Australia",13
40820,"Ladina Jenny","F","170","62","Switzerland",216
40821,"Oskar Jenny","M","179","74","Switzerland",216
40822,"Olivier Jenot","M","173","63","Monaco",145
40823,"Joo Ernesto Jens","M","189","82","Brazil",31
40824,"Anders Geert Jensen","M","194","80","Denmark",64
40825,"Angelina Camilla Jensen","F","169","86","Denmark",64
40826,"Annemette Jensen","F","163","52","Denmark",64
40827,"Hans Arne Jensen","M","181","95","Tonga",224
40828,"Arne Preben Jensen","M","170","59","Denmark",64
40829,"Benny Peter Jensen","M","173","82","Denmark",64
40830,"Bent Jensen","M","181","70","Denmark",64
40831,"Kaja Birgit Jensen (-Isatou N'Dong)","F","159","56","Denmark",64
40832,"Bjrg Eva Jensen","F","175","66","Norway",164
40833,"Bo Jensen","M","175","82","Denmark",64
40834,"Camilla Louise Jensen","F","184","71","Denmark",64
40835,"Carsten Jensen","M","192","95","Denmark",64
40836,"Christine Be Jensen","F","168","58","Norway",164
40837,"David Allen Jensen","M","185","79","United States",238
40838,"David Henry Jensen","M","185","86","United States",238
40839,"Ditte Christiane Jensen","F",,,"Denmark",64
40840,"Dorte Oppelstrup Jensen","F","167","75","Denmark",64
40841,"Elaine Beryl Jensen","F",,,"New Zealand",157
40842,"Erik Sidenius Jensen (-Sidenius)","M","189","85","Denmark",64
40843,"Frank Hj Jensen","M","185","78","Denmark",64
40844,"Gitta Poulsgaard Jensen","F","183","68","Denmark",64
40845,"Hans Petter Jensen","M","180","75","Norway",164
40846,"Harald Jensen","M","190","140","Norway",164
40847,"Heike Jensen","F","185","70","East Germany",
40848,"Helle Kristine Lund Jensen","F",,,"Denmark",64
40849,"Henrik Mllgaard Jensen","M","197","102","Denmark",64
40850,"Iain Jensen","M","186","80","Australia",13
40851,"Jacob Kjeldberg Jensen","M",,,"Denmark",64
40852,"Jens Berendt Jensen (-Berendt)","M","185","83","Denmark",64
40853,"Jesper Haandbk Jensen","M","188","88","Denmark",64
40854,"Jesper David Jensen","M","162","51","Denmark",64
40855,"John Erik Jensen","M","186","80","Denmark",64
40856,"Julie Kepp Jensen","F","177","65","Denmark",64
40857,"Julie Brendengen Jensen","F","164",,"Norway",164
40858,"Jrgen Jensen","M","176","74","Denmark",64
40859,"Jrgen Christian Jensen","M","157","52","Denmark",64
40860,"Jrgen Pilegaard Jensen","M","185","70","Denmark",64
40861,"Karl-Einar Vedeler Jensen","M",,,"Norway",164
40862,"Kirsten Plum Jensen (-Bjnness)","F","154","47","Denmark",64
40863,"Klaus Fge Jensen","M","186","87","Denmark",64
40864,"Klaus Sletting Jensen","M","202","97","Denmark",64
40865,"Knud Enemark Jensen","M","174","65","Denmark",64
40866,"Lars Erik Jensen","M","184","70","Denmark",64
40867,"Lars Kraus Jensen (-Kraus-Jensen)","M","184","82","Denmark",64
40868,"Larsen Alan Jensen","M","185","88","United States",238
40869,"Leif Gran Jensen","M","165","78","Norway",164
40870,"Line Jensen","F","178","62","Denmark",64
40871,"Marcus Christian Jensen","M","190","92","United States",238
40872,"Mark Jensen","M",,,"Canada",41
40873,"Merethe Rahr Jensen","F",,,"Denmark",64
40874,"Mogens Jensen","M","186","77","Denmark",64
40875,"Mogens Frey Jensen (-Frey)","M","176","75","Denmark",64
40876,"Morten Jensen","M","189","86","Denmark",64
40877,"Niels Jensen","M","174","79","Denmark",64
40878,"Oddmund Ingvald Jensen","M",,,"Norway",164
40879,"Ole Peter Bloch Jensen","M","190","86","Denmark",64
40880,"Ole David Jensen","M","181","71","Denmark",64
40881,"Ole Christian Hviid Jensen","M","185","75","Denmark",64
40882,"Ove Bak Jensen","M","188","74","Denmark",64
40883,"Palle Jensen","M","187","83","Denmark",64
40884,"Paul Richard Jensen","M",,,"United States",238
40885,"Pernille Poulsgaard Jensen","F","170","57","Denmark",64
40886,"Pernille Dupont Jensen","F",,,"Denmark-2",64
40887,"Peter Jensen","M","177","69","Denmark",64
40888,"Peter Aagaard Jensen (-Hertz)","M","180","80","Denmark",64
40889,"Poul Jensen","M","175","68","Denmark",64
40890,"Poul Richard Hj Jensen","M","183","78","Denmark",64
40891,"Preben Sten Jensen","M","180","75","Denmark",64
40892,"Sidney  Jensen","M","168","63","Canada",41
40893,"Steven Alan  Jensen","M",,,"United States",238
40894,"Sren Andkjr Jensen","M","184","83","Denmark",64
40895,"Tonny Kaj Jensen","M","195","90","Australia",13
40896,"Tonny Jensen","M","170","68","Denmark",64
40897,"Torben Alstrup Jensen","M","165","65","Denmark",64
40898,"Trine Jensen (-Skovgaard Nielsen)","F","176","70","Denmark",64
40899,"Grit Jensen-Naumann (-Bhnke)","F","185","70","East Germany",
40900,"Anne Grethe Jensen-Trnblad","F","174","62","Denmark",64
40901,"Anne Jensen-van Olst","F","184","70","Denmark",64
40902,"Jessika Jenson","F","165","54","United States",238
40903,"Lene Jenssen (-Holmertz)","F","178","62","Norway",164
40904,"Olav Jenssen","M","191","112","Norway",164
40905,"orbjrn Jensson","M","194","92","Iceland",105
40906,"Martina Jentsch","F","161","52","East Germany",
40907,"Ronald Graeme Jenyns","M","175","83","Australia",13
40908,"Jeon Byeong-Guk","M","165","87","South Korea",178
40909,"Jeon Byeong-Gwan","M","155","56","South Korea",178
40910,"Jeon Chan-Sik","M","179","76","South Korea",178
40911,"Jeon Chil-Seong","M","170","64","South Korea",178
40912,"Jeon Da-Hye","F","170","63","South Korea",178
40913,"Jeon Dae-Heung","M","176","62","South Korea",178
40914,"Jeon Dae-Je","M","164","48","South Korea",178
40915,"Jeon Gi-Yeong","M",,,"South Korea",178
40916,"Jeon Gwang-Rak","M","179","72","South Korea",178
40917,"Jeon Hae-Seop","M","160","52","South Korea",178
40918,"Jeon Hui-Cheol","M","195",,"South Korea",178
40919,"Jeon Hui-Suk","F","169","60","South Korea",178
40920,"Jeon I-Gyeong","F","163","54","South Korea",178
40921,"Jeon In-Su","M","171","69","South Korea",178
40922,"Jeon Jae-Won","M","168","63","South Korea",178
40923,"Jeon Jae-Yeon","F","169","58","South Korea",178
40924,"Jeon Jeong-Rin","M","184","100","South Korea-2",178
40925,"Jeon Ji-Hee","F","159","56","South Korea",178
40926,"Jeon Jin-Cheol","M","172","64","South Korea",178
