"id","type","id_jo","id_event","id_athlete"
224118,"none",25,83,111913
224119,"none",2,37,111914
224120,"none",2,171,111914
224121,"Silver",21,44,111915
224122,"none",16,78,111916
224123,"none",9,97,111916
224124,"none",9,97,111917
224125,"none",0,625,111918
224126,"Gold",2,523,111919
224127,"Gold",2,370,111919
224128,"Bronze",12,111,111920
224129,"none",36,212,111921
224130,"none",36,213,111921
224131,"none",36,214,111921
224132,"none",36,215,111921
224133,"none",36,216,111921
224134,"none",36,217,111921
224135,"none",34,89,111922
224136,"Gold",19,35,111923
224137,"Gold",1,35,111923
224138,"none",14,2,111924
224139,"none",6,13,111925
224140,"none",0,2,111926
224141,"none",19,44,111927
224142,"none",1,48,111928
224143,"none",20,48,111928
224144,"none",32,339,111929
224145,"none",25,119,111930
224146,"none",28,119,111930
224147,"Gold",19,274,111931
224148,"none",4,13,111932
224149,"none",12,232,111933
224150,"none",11,232,111933
224151,"none",11,233,111933
224152,"none",21,232,111933
224153,"none",21,233,111933
224154,"none",19,232,111933
224155,"none",19,233,111933
224156,"none",12,28,111934
224157,"none",11,28,111934
224158,"none",21,28,111934
224159,"Gold",20,244,111935
224160,"Gold",20,70,111936
224161,"Silver",14,97,111937
224162,"none",19,386,111938
224163,"none",19,18,111938
224164,"none",19,53,111938
224165,"none",1,386,111938
224166,"none",1,18,111938
224167,"none",1,53,111938
224168,"none",20,386,111938
224169,"none",20,18,111938
224170,"none",32,2,111939
224171,"Bronze",20,355,111940
224172,"none",20,318,111941
224173,"none",6,308,111942
224174,"Gold",6,310,111942
224175,"none",19,82,111943
224176,"none",20,82,111943
224177,"none",35,453,111944
224178,"none",36,453,111944
224179,"none",36,388,111944
224180,"none",0,155,111944
224181,"none",0,154,111944
224182,"none",37,331,111945
224183,"none",21,45,111946
224184,"none",19,45,111946
224185,"none",1,377,111946
224186,"none",35,141,111947
224187,"none",25,141,111947
224188,"none",25,141,111948
224189,"none",40,118,111949
224190,"none",40,49,111949
224191,"none",6,242,111950
224192,"none",32,296,111951
224193,"none",32,297,111951
224194,"none",20,141,111952
224195,"none",20,87,111953
224196,"none",1,141,111954
224197,"none",20,49,111954
224198,"none",1,92,111955
224199,"none",20,92,111955
224200,"none",37,43,111956
224201,"none",37,2,111957
224202,"none",0,141,111958
224203,"Gold",36,487,111959
224204,"none",20,470,111960
224205,"none",12,329,111961
224206,"none",11,329,111961
224207,"none",36,207,111962
224208,"none",25,113,111962
224209,"none",11,152,111963
224210,"none",11,105,111963
224211,"none",9,20,111964
224212,"none",9,21,111964
224213,"none",9,22,111964
224214,"none",9,23,111964
224215,"none",9,24,111964
224216,"none",9,25,111964
224217,"none",9,26,111964
224218,"none",9,27,111964
224219,"none",12,102,111965
224220,"none",21,102,111965
224221,"Gold",27,42,111966
224222,"Gold",36,42,111966
224223,"none",28,342,111967
224224,"none",28,312,111967
224225,"none",0,342,111967
224226,"none",0,312,111967
224227,"none",26,105,111968
224228,"none",11,119,111969
224229,"Bronze",0,104,111970
224230,"none",12,55,111970
224231,"Silver",12,104,111970
224232,"none",11,55,111970
224233,"none",11,104,111970
224234,"none",9,2,111971
224235,"none",9,278,111972
224236,"none",9,83,111972
224237,"none",5,13,111973
224238,"none",20,46,111974
224239,"none",12,255,111975
224240,"none",11,255,111975
224241,"none",26,207,111976
224242,"none",9,55,111977
224243,"none",9,56,111977
224244,"none",20,14,111978
224245,"none",21,449,111979
224246,"none",33,446,111980
224247,"none",1,434,111981
224248,"none",1,301,111981
224249,"none",34,135,111982
224250,"none",1,196,111983
224251,"none",28,141,111984
224252,"none",16,236,111985
224253,"none",16,456,111985
224254,"none",21,134,111986
224255,"none",21,330,111986
224256,"none",19,134,111986
224257,"none",19,330,111986
224258,"none",29,152,111987
224259,"none",29,105,111987
224260,"none",16,57,111987
224261,"none",16,152,111987
224262,"none",16,105,111987
224263,"none",1,307,111988
224264,"Bronze",19,1,111989
224265,"Bronze",1,1,111989
224266,"Bronze",20,311,111989
224267,"Bronze",19,2,111990
224268,"none",11,156,111991
224269,"none",29,81,111992
224270,"none",16,64,111993
224271,"none",32,179,111994
224272,"none",32,63,111994
224273,"none",21,381,111995
224274,"none",15,646,111996
224275,"none",15,543,111997
224276,"none",15,545,111997
224277,"none",28,312,111998
224278,"none",15,667,111999
224279,"none",15,672,111999
224280,"none",20,614,112000
224281,"none",19,124,112001
224282,"none",1,124,112001
224283,"Bronze",20,124,112001
224284,"none",14,67,112002
224285,"none",11,397,112003
224286,"none",29,47,112004
224287,"none",33,47,112005
224288,"none",28,110,112006
224289,"none",0,82,112007
224290,"Silver",12,82,112007
224291,"Bronze",11,82,112007
224292,"none",21,45,112008
224293,"none",9,74,112009
224294,"none",9,75,112009
224295,"none",9,147,112010
224296,"none",9,66,112010
224297,"Silver",11,54,112011
224298,"Gold",21,54,112011
224299,"Gold",19,54,112011
224300,"none",16,251,112012
224301,"none",26,453,112013
224302,"none",26,388,112013
224303,"none",27,453,112013
224304,"none",27,388,112013
224305,"none",35,453,112013
224306,"none",35,388,112013
224307,"none",25,64,112013
224308,"none",0,113,112014
224309,"none",36,83,112015
224310,"none",25,136,112016
224311,"Silver",25,76,112017
224312,"none",28,77,112017
224313,"none",33,43,112018
224314,"none",8,13,112019
224315,"none",20,102,112020
224316,"none",21,574,112021
224317,"none",19,574,112021
224318,"none",19,444,112021
224319,"none",1,574,112021
224320,"none",20,574,112021
224321,"none",20,444,112021
224322,"none",35,93,112022
224323,"none",35,107,112023
224324,"none",35,386,112023
224325,"none",35,53,112023
224326,"none",6,30,112024
224327,"none",6,31,112024
224328,"none",21,584,112025
224329,"none",42,30,112026
224330,"none",42,32,112026
224331,"none",42,33,112026
224332,"none",27,307,112027
224333,"none",9,72,112028
224334,"none",20,191,112029
224335,"Gold",20,509,112029
224336,"Bronze",20,92,112029
224337,"none",39,13,112030
224338,"none",13,141,112031
224339,"none",1,284,112032
224340,"none",45,472,112033
224341,"none",45,472,112034
224342,"Silver",7,119,112035
224343,"none",27,0,112036
224344,"none",16,81,112037
224345,"none",6,460,112038
224346,"none",17,460,112038
224347,"none",17,461,112038
224348,"none",8,460,112038
224349,"none",8,461,112038
224350,"none",11,229,112039
224351,"none",21,229,112039
224352,"none",19,229,112039
224353,"none",27,87,112040
224354,"none",9,166,112041
224355,"none",21,116,112042
224356,"none",1,116,112042
224357,"none",20,116,112042
224358,"none",1,131,112043
224359,"none",27,93,112044
224360,"none",7,288,112045
224361,"none",7,288,112045
224362,"none",7,288,112045
224363,"none",29,288,112045
224364,"none",29,288,112045
224365,"none",29,288,112045
224366,"none",29,288,112045
224367,"none",12,377,112046
224368,"none",18,62,112047
224369,"none",18,7,112047
224370,"none",18,558,112047
224371,"Bronze",18,9,112047
224372,"none",38,62,112047
224373,"none",38,7,112047
224374,"none",38,558,112047
224375,"Gold",38,9,112047
224376,"none",15,7,112047
224377,"none",15,558,112047
224378,"none",42,62,112048
224379,"none",42,10,112048
224380,"Bronze",42,7,112048
224381,"none",42,9,112048
224382,"Bronze",24,13,112049
224383,"Bronze",4,13,112049
224384,"none",25,415,112050
224385,"none",28,415,112050
224386,"none",42,32,112051
224387,"none",42,33,112051
224388,"Gold",2,285,112052
224389,"none",21,191,112053
224390,"none",21,92,112053
224391,"none",19,191,112053
224392,"none",19,92,112053
224393,"none",9,331,112054
224394,"none",33,331,112054
224395,"none",37,318,112054
224396,"none",26,74,112055
224397,"none",33,331,112056
224398,"none",36,107,112057
224399,"none",36,149,112057
224400,"none",36,186,112057
224401,"none",36,53,112057
224402,"Bronze",25,185,112057
224403,"none",25,107,112057
224404,"none",25,186,112057
224405,"none",25,53,112057
224406,"none",28,107,112057
224407,"none",16,116,112058
224408,"none",17,404,112059
224409,"none",25,462,112060
224410,"none",40,47,112061
224411,"Silver",40,46,112061
224412,"Bronze",40,411,112061
224413,"Bronze",46,46,112061
224414,"none",46,411,112061
224415,"Bronze",10,13,112062
224416,"Gold",3,3,112063
224417,"none",3,28,112063
224418,"none",3,197,112063
224419,"none",19,392,112064
224420,"Silver",28,368,112065
224421,"none",5,13,112066
224422,"none",1,445,112067
224423,"none",28,148,112068
224424,"none",0,446,112068
224425,"none",28,68,112069
224426,"none",23,62,112070
224427,"none",23,10,112070
224428,"none",27,68,112071
224429,"none",35,68,112071
224430,"none",25,108,112072
224431,"none",25,91,112073
224432,"none",27,459,112074
224433,"none",27,119,112075
224434,"none",36,68,112076
224435,"none",36,141,112077
224436,"none",19,73,112078
224437,"none",12,155,112079
224438,"none",1,191,112080
224439,"none",1,92,112080
224440,"none",21,131,112081
224441,"none",19,131,112081
224442,"none",19,573,112081
224443,"none",20,355,112082
224444,"none",0,109,112083
224445,"none",33,56,112084
224446,"none",1,15,112085
224447,"none",18,302,112086
224448,"none",27,378,112087
224449,"none",36,299,112088
224450,"none",25,299,112088
224451,"none",9,118,112089
224452,"Bronze",0,111,112090
224453,"Bronze",28,253,112091
224454,"none",0,167,112091
224455,"none",23,13,112092
224456,"none",21,28,112093
224457,"none",19,28,112093
224458,"none",26,287,112094
224459,"none",21,272,112095
224460,"none",21,212,112096
224461,"Gold",21,213,112096
224462,"Silver",21,214,112096
224463,"none",21,215,112096
224464,"none",21,216,112096
224465,"none",21,217,112096
224466,"none",32,212,112097
224467,"none",32,213,112097
224468,"none",32,275,112097
224469,"none",32,214,112097
224470,"none",32,215,112097
224471,"none",32,216,112097
224472,"none",32,217,112097
224473,"none",33,212,112097
224474,"none",33,213,112097
224475,"none",33,214,112097
224476,"none",33,215,112097
224477,"none",33,216,112097
224478,"none",33,217,112097
224479,"none",21,2,112098
224480,"none",29,203,112099
224481,"none",20,153,112100
224482,"none",35,173,112101
224483,"none",25,142,112102
224484,"none",27,2,112103
224485,"none",20,160,112104
224486,"none",26,157,112105
224487,"none",27,81,112105
224488,"none",33,55,112106
224489,"none",33,104,112106
224490,"none",37,55,112106
224491,"none",37,104,112106
224492,"none",26,55,112106
224493,"none",26,104,112106
224494,"Silver",43,472,112107
224495,"Bronze",16,18,112108
224496,"none",28,383,112109
224497,"none",28,384,112109
224498,"none",34,218,112110
224499,"Gold",29,213,112111
224500,"none",21,381,112112
224501,"none",19,74,112112
224502,"none",1,74,112112
224503,"none",19,0,112113
224504,"none",37,141,112114
224505,"Bronze",19,73,112115
224506,"none",1,73,112115
224507,"none",36,2,112116
224508,"none",22,13,112117
224509,"none",6,300,112118
224510,"none",6,418,112118
224511,"none",6,419,112118
224512,"Gold",17,300,112118
224513,"Silver",17,418,112118
224514,"none",17,419,112118
224515,"none",13,2,112119
224516,"Bronze",46,21,112120
224517,"none",13,2,112120
224518,"none",21,119,112121
224519,"Silver",19,119,112121
224520,"none",19,133,112122
224521,"none",36,134,112123
224522,"none",19,171,112124
224523,"none",1,171,112124
224524,"none",27,386,112125
224525,"none",27,18,112125
224526,"none",27,53,112125
224527,"none",35,70,112126
224528,"none",13,353,112127
224529,"none",13,354,112127
224530,"Bronze",2,580,112127
224531,"Gold",28,0,112128
224532,"none",8,266,112129
224533,"none",8,503,112129
224534,"none",16,152,112130
224535,"none",16,105,112130
224536,"Bronze",26,136,112131
224537,"none",0,113,112132
224538,"none",0,97,112132
224539,"Gold",1,136,112133
224540,"none",1,146,112134
224541,"none",36,93,112135
224542,"none",19,141,112136
224543,"none",17,13,112137
224544,"none",9,2,112138
224545,"none",1,179,112139
224546,"none",22,225,112140
224547,"Gold",36,571,112141
224548,"none",18,13,112142
224549,"Silver",33,166,112143
224550,"none",13,2,112144
224551,"none",33,85,112145
224552,"none",1,136,112146
224553,"Gold",26,173,112147
224554,"Silver",35,289,112148
224555,"none",0,156,112149
224556,"none",12,111,112149
224557,"none",12,346,112150
224558,"none",32,49,112151
224559,"none",9,91,112152
224560,"none",28,311,112153
224561,"none",35,267,112154
224562,"Bronze",35,245,112154
224563,"none",35,336,112155
224564,"none",35,287,112155
224565,"none",21,380,112156
224566,"none",19,367,112157
224567,"none",19,230,112157
224568,"none",1,349,112157
224569,"none",1,367,112157
224570,"none",1,422,112157
224571,"Silver",1,182,112158
224572,"none",17,268,112159
224573,"none",18,268,112159
224574,"none",12,163,112160
224575,"Silver",11,163,112160
224576,"Silver",21,163,112160
224577,"none",19,163,112160
224578,"none",1,163,112160
224579,"none",24,50,112161
224580,"none",5,202,112161
224581,"none",5,50,112161
224582,"none",17,202,112161
224583,"none",24,50,112162
224584,"none",6,202,112162
224585,"none",6,50,112162
224586,"none",17,202,112162
224587,"none",17,50,112162
224588,"none",19,116,112163
224589,"none",1,116,112163
224590,"none",14,2,112164
224591,"none",28,260,112165
224592,"Bronze",19,82,112166
224593,"none",11,47,112167
224594,"none",21,47,112167
224595,"none",8,202,112168
224596,"none",25,142,112169
224597,"Gold",40,395,112170
224598,"none",0,180,112171
224599,"none",12,180,112171
224600,"none",1,422,112172
224601,"Bronze",11,434,112173
224602,"none",11,301,112173
224603,"Bronze",21,434,112173
224604,"none",27,87,112174
224605,"Bronze",35,87,112174
224606,"none",48,13,112175
224607,"none",49,13,112175
224608,"none",29,294,112176
224609,"none",29,295,112176
224610,"none",37,46,112177
224611,"none",1,116,112178
224612,"Bronze",46,2,112179
224613,"none",20,238,112180
224614,"none",12,2,112181
224615,"none",24,300,112182
224616,"none",24,418,112182
224617,"none",4,300,112182
224618,"none",4,418,112182
224619,"none",20,377,112183
224620,"none",9,166,112184
224621,"none",37,46,112185
224622,"none",26,46,112185
224623,"none",8,50,112186
224624,"none",18,50,112186
224625,"none",38,50,112186
224626,"none",14,152,112187
224627,"none",14,105,112187
224628,"none",21,197,112188
224629,"Gold",21,87,112189
224630,"none",20,187,112190
224631,"none",36,67,112191
224632,"none",26,208,112192
224633,"none",25,2,112193
224634,"none",26,74,112194
224635,"none",36,111,112195
224636,"none",16,296,112196
224637,"Bronze",16,297,112196
224638,"none",26,113,112197
224639,"none",0,206,112198
224640,"none",40,3,112199
224641,"none",40,165,112199
224642,"none",40,28,112199
224643,"none",40,412,112199
224644,"none",47,268,112200
224645,"none",34,74,112201
224646,"none",34,75,112201
224647,"none",9,118,112202
224648,"none",9,166,112202
224649,"none",26,193,112203
224650,"none",28,289,112204
224651,"none",9,20,112205
224652,"none",9,21,112205
224653,"none",9,22,112205
224654,"none",9,23,112205
224655,"none",9,24,112205
224656,"none",9,25,112205
224657,"none",9,26,112205
224658,"none",9,27,112205
224659,"none",37,119,112206
224660,"none",26,119,112206
224661,"none",12,396,112207
224662,"none",11,396,112207
224663,"none",34,20,112208
224664,"none",34,21,112208
224665,"none",34,23,112208
224666,"none",34,24,112208
224667,"none",34,25,112208
224668,"none",34,26,112208
224669,"none",34,27,112208
224670,"none",29,20,112208
224671,"none",29,21,112208
224672,"none",29,22,112208
224673,"none",29,23,112208
224674,"none",29,24,112208
224675,"none",29,25,112208
224676,"none",29,26,112208
224677,"none",29,27,112208
224678,"none",8,30,112209
224679,"none",8,31,112209
224680,"none",8,32,112209
224681,"none",18,30,112209
224682,"none",18,31,112209
224683,"none",18,32,112209
224684,"none",12,20,112210
224685,"none",12,22,112210
224686,"none",12,23,112210
224687,"none",12,24,112210
224688,"none",12,25,112210
224689,"none",12,26,112210
224690,"none",12,27,112210
224691,"none",11,20,112210
224692,"none",11,22,112210
224693,"none",11,23,112210
224694,"none",11,24,112210
224695,"none",11,25,112210
224696,"none",11,26,112210
224697,"none",11,27,112210
224698,"none",15,13,112211
224699,"Gold",39,225,112212
224700,"Silver",39,226,112212
224701,"Gold",41,225,112212
224702,"none",41,226,112212
224703,"none",13,497,112213
224704,"none",13,97,112213
224705,"none",20,271,112214
224706,"Bronze",20,35,112215
224707,"none",25,69,112216
224708,"none",28,69,112216
224709,"none",0,69,112216
224710,"Bronze",12,69,112216
