"id","noc","year","value"
4238,"ERI",1989,
4239,"ERI",1990,
4240,"ERI",1991,
4241,"ERI",1992,"477101651.648376"
4242,"ERI",1993,"467872714.755603"
4243,"ERI",1994,"531688311.688312"
4244,"ERI",1995,"578015625"
4245,"ERI",1996,"693535954.190067"
4246,"ERI",1997,"686490090.140141"
4247,"ERI",1998,"745526154.93283"
4248,"ERI",1999,"688921325.712043"
4249,"ERI",2000,"706370815.584416"
4250,"ERI",2001,"752368495.512622"
4251,"ERI",2002,"729321366.651861"
4252,"ERI",2003,"870247703.182758"
4253,"ERI",2004,"1109054005.43971"
4254,"ERI",2005,"1098425900.74116"
4255,"ERI",2006,"1211161879.6748"
4256,"ERI",2007,"1317974491.05691"
4257,"ERI",2008,"1380188800"
4258,"ERI",2009,"1856695551.21951"
4259,"ERI",2010,"1589515447.15447"
4260,"ERI",2011,"2065001626.01626"
4261,"ERI",2012,
4262,"ERI",2013,
4263,"ERI",2014,
4264,"ERI",2015,
4265,"ERI",2016,
4266,"ERI",2017,
4267,"ERI",2018,
4268,"ERI",2019,
4269,"ERI",2020,
4270,"ESP",1960,"12072126075.397"
4271,"ESP",1961,"13834300571.4849"
4272,"ESP",1962,"16138545209.246"
4273,"ESP",1963,"19074913947.7196"
4274,"ESP",1964,"21343844643.7341"
4275,"ESP",1965,"24756958694.9238"
4276,"ESP",1966,"28721062242.1634"
4277,"ESP",1967,"31647119228.1982"
4278,"ESP",1968,"31475548481.4095"
4279,"ESP",1969,"36038711599.541"
4280,"ESP",1970,"40992995008.3195"
4281,"ESP",1971,"46619420359.2814"
4282,"ESP",1972,"59132415221.3306"
4283,"ESP",1973,"78639525985.1513"
4284,"ESP",1974,"97274006345.5437"
4285,"ESP",1975,"114777046376.812"
4286,"ESP",1976,"118507184779.905"
4287,"ESP",1977,"132449277108.434"
4288,"ESP",1978,"160599687500"
4289,"ESP",1979,"214601955875.062"
4290,"ESP",1980,"232766822928.754"
4291,"ESP",1981,"202807891511.984"
4292,"ESP",1982,"195996754505.528"
4293,"ESP",1983,"170951185614.849"
4294,"ESP",1984,"172102910370.524"
4295,"ESP",1985,"180793463796.477"
4296,"ESP",1986,"251321075204.942"
4297,"ESP",1987,"318747935588.196"
4298,"ESP",1988,"376160409941.437"
4299,"ESP",1989,"414757056921.996"
4300,"ESP",1990,"536558591250.408"
4301,"ESP",1991,"577166174539.632"
4302,"ESP",1992,"630916018202.503"
4303,"ESP",1993,"525075636030.854"
4304,"ESP",1994,"530562634455.347"
4305,"ESP",1995,"614609020549.773"
4306,"ESP",1996,"642588992512.807"
4307,"ESP",1997,"590077272727.273"
4308,"ESP",1998,"619214834614.099"
4309,"ESP",1999,"634693160025.57"
4310,"ESP",2000,"596877648793.072"
4311,"ESP",2001,"627286800894.855"
4312,"ESP",2002,"705394315829.098"
4313,"ESP",2003,"905492099322.799"
4314,"ESP",2004,"1067093369754.16"
4315,"ESP",2005,"1153285660987.44"
4316,"ESP",2006,"1259343871534.31"
4317,"ESP",2007,"1472131125102.66"
4318,"ESP",2008,"1625224842536.99"
4319,"ESP",2009,"1485583495415.39"
4320,"ESP",2010,"1420722034063"
4321,"ESP",2011,"1478772824224.03"
4322,"ESP",2012,"1324820091194.67"
4323,"ESP",2013,"1354757433212.72"
4324,"ESP",2014,"1369398844599.58"
4325,"ESP",2015,"1195119269971.52"
4326,"ESP",2016,"1232076017361.53"
4327,"ESP",2017,"1309297246509.31"
4328,"ESP",2018,"1421459363680.67"
4329,"ESP",2019,"1393490524517.64"
4330,"ESP",2020,"1281199091016.35"
4331,"EST",1960,
4332,"EST",1961,
4333,"EST",1962,
4334,"EST",1963,
4335,"EST",1964,
4336,"EST",1965,
4337,"EST",1966,
4338,"EST",1967,
4339,"EST",1968,
4340,"EST",1969,
4341,"EST",1970,
4342,"EST",1971,
4343,"EST",1972,
4344,"EST",1973,
4345,"EST",1974,
4346,"EST",1975,
4347,"EST",1976,
4348,"EST",1977,
4349,"EST",1978,
4350,"EST",1979,
4351,"EST",1980,
4352,"EST",1981,
4353,"EST",1982,
4354,"EST",1983,
4355,"EST",1984,
4356,"EST",1985,
4357,"EST",1986,
4358,"EST",1987,
4359,"EST",1988,
4360,"EST",1989,
4361,"EST",1990,
4362,"EST",1991,
4363,"EST",1992,
4364,"EST",1993,
4365,"EST",1994,
4366,"EST",1995,"4497823760.81825"
4367,"EST",1996,"4780170373.2605"
4368,"EST",1997,"5147710775.4734"
4369,"EST",1998,"5665917232.17266"
4370,"EST",1999,"5762048551.95911"
4371,"EST",2000,"5694069842.43988"
4372,"EST",2001,"6259257899.91943"
4373,"EST",2002,"7372457379.67411"
4374,"EST",2003,"9877636630.53297"
4375,"EST",2004,"12144397515.528"
4376,"EST",2005,"14098326078.8459"
4377,"EST",2006,"17012322167.8585"
4378,"EST",2007,"22445583082.398"
4379,"EST",2008,"24371299252.9662"
4380,"EST",2009,"19744110864.1289"
4381,"EST",2010,"19685038567.3462"
4382,"EST",2011,"23394844085.1226"
4383,"EST",2012,"23192708981.8446"
4384,"EST",2013,"25271406707.566"
4385,"EST",2014,"26773473625.1921"
4386,"EST",2015,"23048864242.6072"
4387,"EST",2016,"24259552888.9717"
4388,"EST",2017,"26885077004.7802"
4389,"EST",2018,"30616184212.1592"
4390,"EST",2019,"31471100656.2431"
4391,"EST",2020,"31029968591.2779"
4392,"ETH",1960,
4393,"ETH",1961,
4394,"ETH",1962,
4395,"ETH",1963,
4396,"ETH",1964,
4397,"ETH",1965,
4398,"ETH",1966,
4399,"ETH",1967,
4400,"ETH",1968,
4401,"ETH",1969,
4402,"ETH",1970,
4403,"ETH",1971,
4404,"ETH",1972,
4405,"ETH",1973,
4406,"ETH",1974,
4407,"ETH",1975,
4408,"ETH",1976,
4409,"ETH",1977,
4410,"ETH",1978,
4411,"ETH",1979,
4412,"ETH",1980,
4413,"ETH",1981,"7324903188.4058"
4414,"ETH",1982,"7707678019.32367"
4415,"ETH",1983,"8567890821.25604"
4416,"ETH",1984,"8096302367.14976"
4417,"ETH",1985,"9480840483.09179"
4418,"ETH",1986,"9848600869.56522"
4419,"ETH",1987,"10527338647.343"
4420,"ETH",1988,"10908935748.7923"
4421,"ETH",1989,"11476584879.2271"
4422,"ETH",1990,"12175166763.285"
4423,"ETH",1991,"13463868357.4879"
4424,"ETH",1992,"10492993077.6093"
4425,"ETH",1993,"8830712713.90781"
4426,"ETH",1994,"6927950564.55657"
4427,"ETH",1995,"7663984567.90123"
4428,"ETH",1996,"8547939730.62374"
4429,"ETH",1997,"8589211390.49612"
4430,"ETH",1998,"7818224905.55071"
4431,"ETH",1999,"7700833482.00615"
4432,"ETH",2000,"8242392103.68061"
4433,"ETH",2001,"8231326016.47494"
4434,"ETH",2002,"7850809498.16803"
4435,"ETH",2003,"8623691300.04079"
4436,"ETH",2004,"10131187261.4421"
4437,"ETH",2005,"12401139453.9738"
4438,"ETH",2006,"15280861834.6024"
4439,"ETH",2007,"19707616772.7996"
4440,"ETH",2008,"27066912635.2228"
4441,"ETH",2009,"32437389116.038"
4442,"ETH",2010,"29933790334.3418"
4443,"ETH",2011,"31952763089.33"
4444,"ETH",2012,"43310721414.0829"
4445,"ETH",2013,"47648211133.2183"
4446,"ETH",2014,"55612228233.5179"
4447,"ETH",2015,"64589334978.8013"
4448,"ETH",2016,"74296618481.0882"
4449,"ETH",2017,"81770791970.982"
4450,"ETH",2018,"84269348327.3454"
4451,"ETH",2019,"95912590628.1412"
4452,"ETH",2020,"107645054311.876"
4453,"EUU",1960,
4454,"EUU",1961,
4455,"EUU",1962,
4456,"EUU",1963,
4457,"EUU",1964,
4458,"EUU",1965,
4459,"EUU",1966,"503611698005.542"
4460,"EUU",1967,"547329116750.293"
4461,"EUU",1968,"586268289872.031"
4462,"EUU",1969,"653515378763.457"
4463,"EUU",1970,"725966464484.565"
4464,"EUU",1971,"820848207295.058"
4465,"EUU",1972,"990473769502.228"
4466,"EUU",1973,"1282084193722.19"
4467,"EUU",1974,"1451830507595.64"
4468,"EUU",1975,"1690947243964.58"
4469,"EUU",1976,"1770135374463.65"
4470,"EUU",1977,"2004989223979.15"
4471,"EUU",1978,"2442808491464.95"
4472,"EUU",1979,"2952967037851.14"
4473,"EUU",1980,"3303320317528.69"
4474,"EUU",1981,"2880098041640.39"
4475,"EUU",1982,"2777476760501.85"
4476,"EUU",1983,"2702168573595.59"
4477,"EUU",1984,"2603493877486.03"
4478,"EUU",1985,"2677762681469.49"
4479,"EUU",1986,"3744194533013.71"
4480,"EUU",1987,"4631440977855.92"
4481,"EUU",1988,"5084507532565.94"
4482,"EUU",1989,"5193908218847.69"
4483,"EUU",1990,"6498779370971.59"
4484,"EUU",1991,"6736355488676.72"
4485,"EUU",1992,"7406674670074.83"
4486,"EUU",1993,"6761528507186.29"
4487,"EUU",1994,"7162340127732.37"
4488,"EUU",1995,"8296580858229.3"
4489,"EUU",1996,"8432154504294.31"
4490,"EUU",1997,"7733659047681.07"
4491,"EUU",1998,"7969522029548.67"
4492,"EUU",1999,"7923359820054.08"
4493,"EUU",2000,"7259910985967.59"
4494,"EUU",2001,"7387776438160.3"
4495,"EUU",2002,"8049787741385.65"
4496,"EUU",2003,"9912138102011.71"
4497,"EUU",2004,"11399581931162.5"
4498,"EUU",2005,"11905849931800.6"
4499,"EUU",2006,"12703537558145.6"
4500,"EUU",2007,"14711232490704.2"
4501,"EUU",2008,"16237535014345.5"
4502,"EUU",2009,"14709825573177.6"
4503,"EUU",2010,"14541445664320.9"
4504,"EUU",2011,"15738868154361.8"
4505,"EUU",2012,"14632642649230.2"
4506,"EUU",2013,"15291976140967"
4507,"EUU",2014,"15631276120897.1"
4508,"EUU",2015,"13543830082660.1"
4509,"EUU",2016,"13883444699831.6"
4510,"EUU",2017,"14727943783142"
4511,"EUU",2018,"15956518442929.4"
4512,"EUU",2019,"15633997955351.1"
4513,"EUU",2020,"15192652399779.1"
4514,"FCS",1960,"29349021069.3616"
4515,"FCS",1961,"30472424079.3784"
4516,"FCS",1962,"33693015219.7675"
4517,"FCS",1963,"38736837733.2883"
4518,"FCS",1964,"34104522122.9472"
4519,"FCS",1965,"37472060475.3884"
4520,"FCS",1966,"39940092596.1025"
4521,"FCS",1967,"38729633430.9346"
4522,"FCS",1968,"40907149167.3548"
4523,"FCS",1969,"45947962619.3251"
4524,"FCS",1970,"55965453899.2933"
4525,"FCS",1971,"56959111701.0854"
4526,"FCS",1972,"65287673826.3997"
4527,"FCS",1973,"80012835399.1946"
4528,"FCS",1974,"118825803564.366"
4529,"FCS",1975,"133684222573.869"
4530,"FCS",1976,"157255998136.432"
4531,"FCS",1977,"172742988520.531"
4532,"FCS",1978,"190603663502.38"
4533,"FCS",1979,"239496496169.204"
4534,"FCS",1980,"297879829189.109"
4535,"FCS",1981,"415979970905.165"
4536,"FCS",1982,"399139448761.054"
4537,"FCS",1983,"338991622241.241"
4538,"FCS",1984,"304638554692.698"
4539,"FCS",1985,"313577976255.393"
4540,"FCS",1986,"296442104273.999"
4541,"FCS",1987,"298024041364.33"
4542,"FCS",1988,"313944440387.451"
4543,"FCS",1989,"289474120028.551"
4544,"FCS",1990,"451198641991.097"
4545,"FCS",1991,"262052727084.154"
4546,"FCS",1992,"259315765734.576"
4547,"FCS",1993,"241361190112.5"
4548,"FCS",1994,"229963968406.164"
4549,"FCS",1995,"278993002058.586"
4550,"FCS",1996,"286740663627.474"
4551,"FCS",1997,"328921540951.821"
4552,"FCS",1998,"331934049166.086"
4553,"FCS",1999,"373059286841.223"
4554,"FCS",2000,"439118946063.306"
4555,"FCS",2001,"425219188703.996"
4556,"FCS",2002,"410697546588.163"
4557,"FCS",2003,"422723561464.952"
4558,"FCS",2004,"534800211930.781"
4559,"FCS",2005,"672875570472.929"
4560,"FCS",2006,"842686435857.552"
4561,"FCS",2007,"1041172754148.08"
4562,"FCS",2008,"1342983096308.92"
4563,"FCS",2009,"1275476135135.11"
4564,"FCS",2010,"1520695276068.36"
4565,"FCS",2011,"1543341244137.24"
4566,"FCS",2012,"1776150711867.5"
4567,"FCS",2013,"1870887865768.49"
4568,"FCS",2014,"2031730162755.01"
4569,"FCS",2015,"1800110329488.2"
4570,"FCS",2016,"1639129985247.7"
4571,"FCS",2017,"1676975053897.49"
4572,"FCS",2018,"1796279850832.3"
4573,"FCS",2019,"1915099191967.21"
4574,"FCS",2020,"1734071057010.89"
4575,"FIN",1960,"5224102195.52771"
4576,"FIN",1961,"5921659485.03284"
4577,"FIN",1962,"6340580854.39073"
4578,"FIN",1963,"6885920328.66187"
4579,"FIN",1964,"7766655085.78588"
4580,"FIN",1965,"8589340019.02985"
4581,"FIN",1966,"9208524504.87684"
4582,"FIN",1967,"9368954010.3132"
4583,"FIN",1968,"8823033880.32993"
4584,"FIN",1969,"10070766720.5011"
4585,"FIN",1970,"11357516987.5425"
4586,"FIN",1971,"12527405512.9298"
4587,"FIN",1972,"14743186119.8738"
4588,"FIN",1973,"19472363466.6252"
4589,"FIN",1974,"24848821490.4679"
4590,"FIN",1975,"29472623242.2822"
4591,"FIN",1976,"31849513771.3494"
4592,"FIN",1977,"33499799321.2336"
4593,"FIN",1978,"36256160288.8087"
4594,"FIN",1979,"44465255686.1548"
4595,"FIN",1980,"53645202422.6968"
4596,"FIN",1981,"52448332874.07"
4597,"FIN",1982,"52797582336.2526"
4598,"FIN",1983,"50973526900.0854"
4599,"FIN",1984,"52888800949.7428"
4600,"FIN",1985,"55875863392.1719"
4601,"FIN",1986,"73531550551.255"
4602,"FIN",1987,"91594751792.2359"
4603,"FIN",1988,"109058990760.483"
4604,"FIN",1989,"119012054870.445"
4605,"FIN",1990,"141438345513.917"
4606,"FIN",1991,"127773856785.767"
4607,"FIN",1992,"112532519246.084"
4608,"FIN",1993,"89214114708.0254"
4609,"FIN",1994,"103299943084.804"
4610,"FIN",1995,"134189814814.815"
4611,"FIN",1996,"132129174216.93"
4612,"FIN",1997,"126912152101.707"
4613,"FIN",1998,"134038718291.055"
4614,"FIN",1999,"135218410398.466"
4615,"FIN",2000,"125706651925.557"
4616,"FIN",2001,"129421029082.774"
4617,"FIN",2002,"139738377564.465"
4618,"FIN",2003,"171274266365.688"
4619,"FIN",2004,"197116960516.514"
4620,"FIN",2005,"204809103345.355"
4621,"FIN",2006,"216907539831.891"
4622,"FIN",2007,"256052559540.104"
4623,"FIN",2008,"284553976856.599"
4624,"FIN",2009,"252496526813.004"
4625,"FIN",2010,"249181190476.369"
4626,"FIN",2011,"275243697751.011"
4627,"FIN",2012,"258304834621.605"
4628,"FIN",2013,"271285280621.373"
4629,"FIN",2014,"274497230802.958"
4630,"FIN",2015,"234440080998.273"
4631,"FIN",2016,"240607907010.383"
4632,"FIN",2017,"255016517537.983"
4633,"FIN",2018,"275849574507.692"
4634,"FIN",2019,"268966065200"
4635,"FIN",2020,"271233883403.892"
4636,"FJI",1960,"112328422.113084"
4637,"FJI",1961,"116987784.913739"
4638,"FJI",1962,"122906434.957814"
4639,"FJI",1963,"129454728.623599"
4640,"FJI",1964,"140032741.468329"
4641,"FJI",1965,"147084750.031482"
4642,"FJI",1966,"150603925.515853"
4643,"FJI",1967,"162625885.863484"
4644,"FJI",1968,"166952937.135005"
4645,"FJI",1969,"182182067.703568"
4646,"FJI",1970,"219878482.173564"
4647,"FJI",1971,"247749327.721267"
4648,"FJI",1972,"316650508.967523"
4649,"FJI",1973,"425963359.355326"
4650,"FJI",1974,"558589870.903674"
4651,"FJI",1975,"684268280.812751"
4652,"FJI",1976,"694552411.718837"
4653,"FJI",1977,"719533137.126662"
4654,"FJI",1978,"829239489.844119"
4655,"FJI",1979,"1019743927.24662"
4656,"FJI",1980,"1202567359.4132"
4657,"FJI",1981,"1235665808.56541"
4658,"FJI",1982,"1194122694.12269"
4659,"FJI",1983,"1123107276.30285"
4660,"FJI",1984,"1177997413.63384"
4661,"FJI",1985,"1141123439.66713"
4662,"FJI",1986,"1290228616.82408"
4663,"FJI",1987,"1177908191.97685"
4664,"FJI",1988,"1109976927.91722"
4665,"FJI",1989,"1182686577.22645"
4666,"FJI",1990,"1337024782.22702"
4667,"FJI",1991,"1383843860.1247"
4668,"FJI",1992,"1532401862.94079"
4669,"FJI",1993,"1636074717.86224"
4670,"FJI",1994,"1825763267.53637"
4671,"FJI",1995,"1970347720.96992"
4672,"FJI",1996,"2128696643.62574"
4673,"FJI",1997,"2090184941.46983"
4674,"FJI",1998,"1653160861.68714"
4675,"FJI",1999,"1936484565.39399"
4676,"FJI",2000,"1678239218.26553"
4677,"FJI",2001,"1652464201.00149"
4678,"FJI",2002,"1833279985.36741"
4679,"FJI",2003,"2300453634.34962"
4680,"FJI",2004,"2708078476.63012"
4681,"FJI",2005,"2980484920.16558"
4682,"FJI",2006,"3076305452.86506"
4683,"FJI",2007,"3378314599.76402"
4684,"FJI",2008,"3523185919.55826"
4685,"FJI",2009,"2870624635.68032"
4686,"FJI",2010,"3140508835.9485"
4687,"FJI",2011,"3774530615.65916"
4688,"FJI",2012,"3972012570.53467"
4689,"FJI",2013,"4190143206.25611"
4690,"FJI",2014,"4856963229.83999"
4691,"FJI",2015,"4682546863.08162"
4692,"FJI",2016,"4930204229.72263"
4693,"FJI",2017,"5353404422.08138"
4694,"FJI",2018,"5581393120.62853"
4695,"FJI",2019,"5496250694.31587"
4696,"FJI",2020,"4376014755.57615"
4697,"FRA",1960,"62225478000.8822"
4698,"FRA",1961,"67461644222.0352"
4699,"FRA",1962,"75607529809.9288"
4700,"FRA",1963,"84759195105.8693"
4701,"FRA",1964,"94007851047.3678"
4702,"FRA",1965,"101537248148.427"
4703,"FRA",1966,"110045852177.928"
4704,"FRA",1967,"118972977486.207"
4705,"FRA",1968,"129785441507.456"
4706,"FRA",1969,"141903068680.309"
4707,"FRA",1970,"148456359985.827"
4708,"FRA",1971,"165966615366.402"
4709,"FRA",1972,"203494148244.473"
4710,"FRA",1973,"264429876252.21"
4711,"FRA",1974,"285552373158.756"
4712,"FRA",1975,"360832186018.051"
4713,"FRA",1976,"372319038514.067"
4714,"FRA",1977,"410279486493.715"
4715,"FRA",1978,"506707848837.209"
4716,"FRA",1979,"613953129818.07"
4717,"FRA",1980,"701288419745.421"
4718,"FRA",1981,"615552202776.101"
4719,"FRA",1982,"584877732308.614"
4720,"FRA",1983,"559869179791.72"
4721,"FRA",1984,"530683779929.445"
4722,"FRA",1985,"553138414367.061"
4723,"FRA",1986,"771470783218.108"
4724,"FRA",1987,"934173305685.911"
4725,"FRA",1988,"1018847043277.17"
4726,"FRA",1989,"1025211803413.53"
4727,"FRA",1990,"1269179616913.63"
4728,"FRA",1991,"1269276828275.78"
4729,"FRA",1992,"1401465923172.24"
4730,"FRA",1993,"1322815612694"
4731,"FRA",1994,"1393982750472.59"
4732,"FRA",1995,"1601094756209.75"
4733,"FRA",1996,"1605675086549.56"
4734,"FRA",1997,"1452884917959.09"
4735,"FRA",1998,"1503108739159.44"
4736,"FRA",1999,"1492647560196.04"
4737,"FRA",2000,"1362248940482.77"
4738,"FRA",2001,"1376465324384.79"
4739,"FRA",2002,"1494286655373.61"
4740,"FRA",2003,"1840480812641.08"
4741,"FRA",2004,"2115742488204.62"
4742,"FRA",2005,"2196126103718.44"
4743,"FRA",2006,"2318593651988.46"
4744,"FRA",2007,"2657213249384.07"
4745,"FRA",2008,"2918382891460.38"
4746,"FRA",2009,"2690222283967.77"
4747,"FRA",2010,"2642609548930.36"
4748,"FRA",2011,"2861408170264.6"
4749,"FRA",2012,"2683825225092.63"
4750,"FRA",2013,"2811077725703.59"
4751,"FRA",2014,"2852165760630.27"
4752,"FRA",2015,"2438207896251.84"
4753,"FRA",2016,"2471285607081.72"
4754,"FRA",2017,"2588740901639.81"
4755,"FRA",2018,"2786502569559.77"
4756,"FRA",2019,"2715518274227.45"
4757,"FRA",2020,"2603004395901.95"
4758,"FRO",1960,
4759,"FRO",1961,
4760,"FRO",1962,
4761,"FRO",1963,
4762,"FRO",1964,
4763,"FRO",1965,
4764,"FRO",1966,
4765,"FRO",1967,
4766,"FRO",1968,
4767,"FRO",1969,
4768,"FRO",1970,
4769,"FRO",1971,
4770,"FRO",1972,
4771,"FRO",1973,
4772,"FRO",1974,
4773,"FRO",1975,
4774,"FRO",1976,
4775,"FRO",1977,
4776,"FRO",1978,
4777,"FRO",1979,
4778,"FRO",1980,
4779,"FRO",1981,
4780,"FRO",1982,
4781,"FRO",1983,
4782,"FRO",1984,
4783,"FRO",1985,
4784,"FRO",1986,
4785,"FRO",1987,
4786,"FRO",1988,
4787,"FRO",1989,
4788,"FRO",1990,
4789,"FRO",1991,
4790,"FRO",1992,
4791,"FRO",1993,
4792,"FRO",1994,
4793,"FRO",1995,
4794,"FRO",1996,
4795,"FRO",1997,
4796,"FRO",1998,"1107882640.8787"
4797,"FRO",1999,"1120280381.86979"
4798,"FRO",2000,"1058702725.4395"
4799,"FRO",2001,"1147654635.45922"
4800,"FRO",2002,"1262669892.4595"
4801,"FRO",2003,"1494011567.01125"
4802,"FRO",2004,"1688237552.36935"
4803,"FRO",2005,"1727792692.89133"
4804,"FRO",2006,"1984445416.02206"
4805,"FRO",2007,"2290133548.87301"
4806,"FRO",2008,"2432415998.11695"
4807,"FRO",2009,"2268387770.71014"
4808,"FRO",2010,"2320424601.26954"
4809,"FRO",2011,"2490807830.57351"
4810,"FRO",2012,"2366301251.61847"
4811,"FRO",2013,"2627049837.08135"
4812,"FRO",2014,"2850743875.2784"
4813,"FRO",2015,"2518096285.61661"
4814,"FRO",2016,"2738832687.13698"
4815,"FRO",2017,"2899226097.62377"
4816,"FRO",2018,"3051341335.9516"
4817,"FRO",2019,"3126293219.77989"
4818,"FRO",2020,
4819,"FSM",1960,
4820,"FSM",1961,
4821,"FSM",1962,
4822,"FSM",1963,
4823,"FSM",1964,
4824,"FSM",1965,
4825,"FSM",1966,
4826,"FSM",1967,
4827,"FSM",1968,
4828,"FSM",1969,
4829,"FSM",1970,
4830,"FSM",1971,
4831,"FSM",1972,
4832,"FSM",1973,
4833,"FSM",1974,
4834,"FSM",1975,
4835,"FSM",1976,
4836,"FSM",1977,
4837,"FSM",1978,
4838,"FSM",1979,
4839,"FSM",1980,
4840,"FSM",1981,
4841,"FSM",1982,
4842,"FSM",1983,"106500000"
4843,"FSM",1984,
4844,"FSM",1985,
4845,"FSM",1986,"112210000"
4846,"FSM",1987,"116700000"
4847,"FSM",1988,"124700000"
4848,"FSM",1989,"135200000"
4849,"FSM",1990,"147200000"
4850,"FSM",1991,"166200000"
4851,"FSM",1992,"178100000"
4852,"FSM",1993,"198400000"
4853,"FSM",1994,"202500000"
4854,"FSM",1995,"221575300"
4855,"FSM",1996,"218534700"
4856,"FSM",1997,"206626300"
4857,"FSM",1998,"218873100"
4858,"FSM",1999,"220140500"
4859,"FSM",2000,"233271800"
4860,"FSM",2001,"240970900"
4861,"FSM",2002,"242517200"
4862,"FSM",2003,"245432900"
4863,"FSM",2004,"240236000"
4864,"FSM",2005,"250281900"
4865,"FSM",2006,"253541900"
4866,"FSM",2007,"256787200"
4867,"FSM",2008,"263145100"
4868,"FSM",2009,"280284600"
4869,"FSM",2010,"296944100"
4870,"FSM",2011,"311301600"
4871,"FSM",2012,"327248700"
4872,"FSM",2013,"317214400"
4873,"FSM",2014,"319271200"
4874,"FSM",2015,"316489900"
4875,"FSM",2016,"332265200"
4876,"FSM",2017,"366666800"
4877,"FSM",2018,"401932300"
4878,"FSM",2019,"408060600"
4879,"FSM",2020,
4880,"GAB",1960,"141468978.376811"
4881,"GAB",1961,"167637908.489803"
4882,"GAB",1962,"182796536.499917"
4883,"GAB",1963,"154480244.246828"
4884,"GAB",1964,"215679855.272553"
4885,"GAB",1965,"226474285.587116"
4886,"GAB",1966,"245849781.715943"
4887,"GAB",1967,"271543680.279265"
4888,"GAB",1968,"294468564.534311"
4889,"GAB",1969,"318124701.048993"
4890,"GAB",1970,"323802475.481029"
4891,"GAB",1971,"381687073.058602"
4892,"GAB",1972,"430508357.724"
4893,"GAB",1973,"722780701.123338"
4894,"GAB",1974,"1544216003.98425"
4895,"GAB",1975,"2157592936.60731"
4896,"GAB",1976,"3009409970.90463"
4897,"GAB",1977,"2809349074.17711"
4898,"GAB",1978,"2389479269.18832"
4899,"GAB",1979,"3030251116.35966"
4900,"GAB",1980,"4279637933.85136"
4901,"GAB",1981,"3862269126.92681"
4902,"GAB",1982,"3618007844.44908"
4903,"GAB",1983,"3391275731.31859"
4904,"GAB",1984,"3561451562.23576"
4905,"GAB",1985,"3339914759.37275"
4906,"GAB",1986,"3403638193.57905"
4907,"GAB",1987,"3281797038.66566"
4908,"GAB",1988,"3834503378.35497"
4909,"GAB",1989,"4186411457.45694"
4910,"GAB",1990,"5952293765.84468"
4911,"GAB",1991,"5402919956.93831"
4912,"GAB",1992,"5592390848.52647"
4913,"GAB",1993,"4378645081.01769"
4914,"GAB",1994,"4190819314.02958"
4915,"GAB",1995,"4958845906.34769"
4916,"GAB",1996,"5694040336.82571"
4917,"GAB",1997,"5326816858.99586"
4918,"GAB",1998,"4483417119.83928"
4919,"GAB",1999,"4662992036.2073"
4920,"GAB",2000,"5080483463.99928"
4921,"GAB",2001,"5023265365.25169"
4922,"GAB",2002,"5335451307.54323"
4923,"GAB",2003,"6511903657.44009"
4924,"GAB",2004,"7770219479.72648"
4925,"GAB",2005,"9582783318.3881"
4926,"GAB",2006,"10327598800.6713"
4927,"GAB",2007,"12455410055.7483"
4928,"GAB",2008,"15571349775.7848"
4929,"GAB",2009,"12113699660.6799"
4930,"GAB",2010,"14372591916.4792"
4931,"GAB",2011,"18210308748.2912"
4932,"GAB",2012,"17170465294.0332"
4933,"GAB",2013,"17595745653.3676"
4934,"GAB",2014,"18203968001.8908"
4935,"GAB",2015,"14383107714.0388"
4936,"GAB",2016,"14023890620.3384"
4937,"GAB",2017,"14929488770.7315"
